"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"138",1,"sp|P12695|ODP2_YEAST","1","6",6,"887.6676289996","-20.4844689494","6","-11.4490479186"
"139",1,"sp|P12709|G6PI_YEAST","1","79",79,"18095.7863162949","-16.3358313777","64","-8.2348632492"
"140",1,"sp|P13188|SYQ_YEAST","1","6",6,"505.7721221068","-22.0431075738","3","-13.1961544748"
"141",1,"sp|P13663|DHAS_YEAST","1","64",64,"8176.5806555752","-16.8799261067","38","-8.3849462234"
"142",1,"sp|P14020|DPM1_YEAST","1","19",19,"700.1533883383","-19.9746241119","4","-11.1818170148"
"143",1,"sp|P14065|GCY1_YEAST","1","3",3,"872.7528181366","-19.8814283085","3","-11.8215608012"
"144",1,"sp|P14120|RL30_YEAST","1","12",12,"2519.5646141324","-16.7807421681","9","-8.6654415993"
"145",1,"sp|P14126|RL3_YEAST","1","71",71,"10602.2183798451","-16.5895666043","47","-8.1627219876"
"146",1,"sp|P14306|CPYI_YEAST","1","10",10,"1571.9448827979","-18.5219075315","5","-10.5739800478"
"147",1,"sp|P14540|ALF_YEAST","1","338",338,"80945.6678249431","-13.5486291738","306","-5.3515732742"
"148",1,"sp|P14742|GFA1_YEAST","1","16",16,"2466.4179896291","-19.5830830964","12","-11.0219878911"
"149",1,"sp|P14747|PP2B2_YEAST","1","2",2,"345.0100085503","-22.1733657250","2","-13.3595258224"
"150",1,"sp|P14832|CYPH_YEAST","1","26",26,"3639.6461091105","-16.8757229272","16","-8.4609710860"
"151",1,"sp|P14904|AMPL_YEAST","1","9",9,"1587.7999126838","-19.7382665322","9","-10.9568206309"
"152",1,"sp|P15019|TAL1_YEAST","1","24",24,"4425.3235648472","-17.6419054463","23","-8.9855764124"
"153",1,"sp|P15108|HSC82_YEAST","1","152",152,"7682.5273470325","-17.9195695550","33","-9.5382064110"
"154",1,"sp|P15180|SYKC_YEAST","1","21",21,"1976.0499113103","-19.6240660381","6","-11.7431729026"
"155",1,"sp|P15274|AMPD_YEAST","1","2",2,"231.7426984069","-23.1708534136","2","-13.7828991809"
"156",1,"sp|P15454|KGUA_YEAST","1","9",9,"2031.6775341599","-17.9238941278","7","-9.8606606209"
"157",1,"sp|P15496|IDI1_YEAST","1","3",3,"764.7196369929","-19.9565932803","3","-11.7060835838"
"158",1,"sp|P15559ups|NQO1_HUMAN_UPS","1","10",10,"3010.4124680851","-17.9024670763","10","-9.8919501291"
"159",1,"sp|P15624|SYFB_YEAST","1","12",12,"2257.7227534125","-19.4415486281","10","-11.0159388464"
"160",1,"sp|P15625|SYFA_YEAST","1","17",17,"3274.6195612718","-18.6627583879","15","-10.1886450773"
"161",1,"sp|P15646|FBRL_YEAST","1","5",5,"722.5601133796","-20.2216284078","4","-11.4742679086"
"162",1,"sp|P15703|BGL2_YEAST","1","17",17,"3168.4840944051","-18.0258971787","17","-9.3236770888"
"163",1,"sp|P15705|STI1_YEAST","1","36",36,"7043.4792471034","-17.7855066801","29","-9.4652639118"
"164",1,"sp|P15873|PCNA_YEAST","1","10",10,"1450.4042080804","-18.8744433446","9","-9.9624233371"
"165",1,"sp|P15891|ABP1_YEAST","1","23",23,"4658.5244925161","-18.3892513923","17","-10.2431116075"
"166",1,"sp|P15992|HSP26_YEAST","1","28",28,"5772.8654682888","-16.6118504865","21","-8.4702706467"
"167",1,"sp|P16083ups|NQO2_HUMAN_UPS","1","19",19,"3577.2542620949","-17.4063084910","17","-8.8791482928"
"168",1,"sp|P16120|THRC_YEAST","1","36",36,"5623.0740436332","-17.9139366101","25","-9.4828894425"
"169",1,"sp|P16140|VATB_YEAST","1","53",53,"9333.9975326184","-17.1911964894","47","-8.5805527017"
"170",1,"sp|P16474|BIP_YEAST","1","26",26,"3068.1401607463","-19.1959346436","18","-10.3648240107"
"171",1,"sp|P16547|OM45_YEAST","1","12",12,"2011.8017060457","-19.0095684949","12","-10.1545440846"
"172",1,"sp|P16861|PFKA1_YEAST","1","49",49,"10619.2463976837","-17.9379678967","44","-9.6085957389"
"173",1,"sp|P16862|PFKA2_YEAST","1","45",45,"9849.3049381581","-18.0050361924","39","-9.7411058693"
"174",1,"sp|P17255|VATA_YEAST","1","94",94,"13566.0549659622","-17.7024845316","64","-9.1858638479"
"175",1,"sp|P17423|KHSE_YEAST","1","17",17,"2326.2450959798","-18.6614482602","13","-9.9004616290"
"176",1,"sp|P17505|MDHM_YEAST","1","57",57,"14280.2459077566","-15.9474264797","49","-7.8901155315"
"177",1,"sp|P17536|TPM1_YEAST","1","23",23,"5319.6620177700","-16.6249611379","18","-8.5878207022"
"178",1,"sp|P17649|GABAT_YEAST","1","9",9,"1564.6541906689","-19.6334105170","7","-11.1933494107"
"179",1,"sp|P17709|HXKG_YEAST","1","17",17,"2423.8061790252","-19.0881810522","10","-10.7649772729"
"180",1,"sp|P17967|PDI_YEAST","1","21",21,"3778.6862801244","-18.5096923557","19","-9.9010995662"
"181",1,"sp|P18562|UPP_YEAST","1","9",9,"1205.4649321523","-18.8849689247","5","-10.5540804904"
"182",1,"sp|P19097|FAS2_YEAST","1","121",121,"17472.2970616563","-18.1545524277","79","-9.6992190425"
"183",1,"sp|P19262|ODO2_YEAST","1","9",9,"1252.0350259077","-19.9302645658","6","-11.3910269656"
"184",1,"sp|P19414|ACON_YEAST","1","109",109,"19082.4859018580","-16.7491202297","82","-8.3671954235"
"185",1,"sp|P19454|CSK22_YEAST","1","4",4,"573.4411279591","-20.6070952828","3","-11.9413000455"
"186",1,"sp|P19882|HSP60_YEAST","1","64",64,"11810.1353808323","-16.9975888444","50","-8.6371362301"
"187",1,"sp|P20051|PYRC_YEAST","1","16",16,"3178.9095172583","-18.2389337923","12","-10.0439532226"
"188",1,"sp|P20081|FKBP_YEAST","1","15",15,"2137.1215453832","-17.1368921579","9","-8.7840860958"
"189",1,"sp|P20459|IF2A_YEAST","1","10",10,"1672.3838882366","-18.9056925689","6","-10.7840860958"
"190",1,"sp|P20606|SAR1_YEAST","1","9",9,"1451.8786704272","-18.4316058171","7","-9.8836217694"
"191",1,"sp|P20967|ODO1_YEAST","1","17",17,"4184.2325581834","-19.3205500038","16","-11.1069630201"
"192",1,"sp|P21243|PSA1_YEAST","1","6",6,"785.7053574004","-19.7248907259","5","-10.7764729117"
"193",1,"sp|P21576|VPS1_YEAST","1","12",12,"2094.3250429419","-19.7926173552","12","-10.9955902010"
"194",1,"sp|P22133|MDHC_YEAST","1","6",6,"300.4851330053","-21.6927263002","2","-12.6795417964"
"195",1,"sp|P22137|CLH_YEAST","1","25",25,"5903.2597058270","-19.5290303018","21","-11.4196746696"
"196",1,"sp|P22146|GAS1_YEAST","1","10",10,"3126.1643246146","-18.8819819633","10","-10.9258974611"
"197",1,"sp|P22203|VATE_YEAST","1","5",5,"1147.1235318924","-19.0658364885","5","-10.6633791329"
"198",1,"sp|P22217|TRX1_YEAST","1","10",10,"2144.4397012042","-16.9855708824","9","-8.6376966088"
"199",1,"sp|P22515|UBA1_YEAST","1","21",21,"2699.2703935100","-19.9671016022","12","-11.5361585824"
"200",1,"sp|P22768|ASSY_YEAST","1","17",17,"2292.1516209486","-18.9172141443","11","-10.3759349821"
"201",1,"sp|P22803|TRX2_YEAST","1","14",14,"2423.4023258682","-16.8230768867","12","-8.2365983005"
"202",1,"sp|P22943|HSP12_YEAST","1","40",40,"7716.0578085914","-15.2199914778","32","-6.8893054079"
"203",1,"sp|P23254|TKT1_YEAST","1","72",72,"11587.3525055723","-17.2745829713","55","-8.7491523057"
"204",1,"sp|P23301|IF5A1_YEAST","1","42",42,"11196.9397200792","-15.2092592816","40","-7.0938137371"
"205",1,"sp|P23542|AATC_YEAST","1","18",18,"3462.1421095200","-18.3153652934","16","-9.8284802152"
"206",1,"sp|P23641|MPCP_YEAST","1","8",8,"1543.7483835849","-19.0540042491","7","-10.5945369312"
"207",1,"sp|P24280|SEC14_YEAST","1","11",11,"2620.0049535499","-18.2580290791","11","-9.9096169779"
"208",1,"sp|P25087|ERG6_YEAST","1","12",12,"2265.7629709631","-18.8008747431","11","-10.2428900464"
"209",1,"sp|P25294|SIS1_YEAST","1","22",22,"2719.9153242181","-18.4155409852","17","-9.4930898605"
"210",1,"sp|P25373|GLRX1_YEAST","1","2",2,"344.3338755402","-19.7191507934","2","-10.9024807966"
"211",1,"sp|P25443|RS2_YEAST","1","30",30,"5791.1230949339","-16.8545126291","21","-8.7174883471"
"212",1,"sp|P25605|ILV6_YEAST","1","9",9,"1414.6026778753","-19.1707372355","5","-11.0706560161"
"213",1,"sp|P25719|CYPC_YEAST","1","16",16,"1885.8420093428","-17.9922569292","11","-9.1694841047"
"214",1,"sp|P26321|RL5_YEAST","1","23",23,"5227.3057000073","-17.2279226933","19","-9.0875126905"
"215",1,"sp|P26637|SYLC_YEAST","1","25",25,"4598.0977366612","-19.2887463926","24","-10.6262710021"
"216",1,"sp|P26783|RS5_YEAST","1","21",21,"3919.9910545868","-17.2426019342","17","-8.8474394331"
"217",1,"sp|P26784|RL16A_YEAST","1","6",6,"1022.4158003196","-19.0043136888","5","-10.4358176088"
"218",1,"sp|P26785|RL16B_YEAST","1","18",18,"3358.5647958243","-17.2811828625","15","-8.8435871076"
"219",1,"sp|P26786|RS7A_YEAST","1","21",21,"4425.5590661388","-16.8236669958","17","-8.6035138502"
"220",1,"sp|P27614|CBPS_YEAST","1","7",7,"1464.9629434195","-20.0187319347","6","-11.7060835838"
"221",1,"sp|P28240|ACEA_YEAST","1","44",44,"8609.1534413837","-17.4153332415","34","-9.1551917592"
"222",1,"sp|P28241|IDH2_YEAST","1","20",20,"4393.0398002802","-17.7919285410","17","-9.5611352479"
"223",1,"sp|P28272|PYRD_YEAST","1","33",33,"6428.6119132771","-17.0097845942","22","-8.9563102134"
"224",1,"sp|P28707|SBA1_YEAST","1","2",2,"418.3959895109","-20.4116176793","2","-11.8760085853"
"225",1,"sp|P28834|IDH1_YEAST","1","20",20,"4227.5065423689","-17.8117172141","17","-9.5255113382"
"226",1,"sp|P29311|BMH1_YEAST","1","7",7,"1220.1885956330","-19.1732628849","6","-10.5968545141"
"227",1,"sp|P29453|RL8B_YEAST","1","59",59,"3080.6643197914","-17.7764296153","14","-9.3137661611"
"228",1,"sp|P29547|EF1G1_YEAST","1","7",7,"1007.1577006662","-20.0863490332","5","-11.4961605145"
"229",1,"sp|P29952|MPI_YEAST","1","17",17,"2150.2675773106","-19.0399887439","12","-10.2809924199"
"230",1,"sp|P30624|LCF1_YEAST","1","19",19,"2396.1388506110","-19.5901707056","10","-11.2504041001"
"231",1,"sp|P31116|DHOM_YEAST","1","17",17,"2351.0972997793","-18.6541768930","7","-10.8016061949"
"232",1,"sp|P31373|CYS3_YEAST","1","40",40,"8124.0301734699","-16.9995273266","28","-8.9358179805"
"233",1,"sp|P31412|VATC_YEAST","1","3",3,"426.9368916671","-21.2422862126","2","-12.7358309272"
"234",1,"sp|P31539|HS104_YEAST","1","53",53,"8372.0796700066","-18.1606335518","40","-9.6257414755"
"235",1,"sp|P31787|ACBP_YEAST","1","20",20,"5631.1467073020","-15.3491858632","17","-7.4766017377"
"236",1,"sp|P32074|COPG_YEAST","1","5",5,"1448.7206130844","-20.7337142630","4","-12.9899436379"
"237",1,"sp|P32191|GPDM_YEAST","1","9",9,"1246.7329962992","-20.4235932463","9","-11.2932707497"
"238",1,"sp|P32288|GLNA_YEAST","1","20",20,"2575.1291527324","-18.5664077747","11","-10.1930709250"
"239",1,"sp|P32316|ACH1_YEAST","1","30",30,"5688.6738345331","-17.9304977292","23","-9.6364781163"
