"group_number","probability","protein_name","n_indistinguishable_proteins","total_number_peptides","total_number_distinct_peptides","Spectral index","Normalized spectral index","number of quantified peptides","Normalized spectral abundance factor"
"198",1,"sp|P25087|ERG6_YEAST","1","15",15,"2773.6970305447","-18.5467859796","14","-9.9211963532"
"199",1,"sp|P25294|SIS1_YEAST","1","12",12,"2158.2350228725","-18.7869752509","10","-10.2848542170"
"200",1,"sp|P25373|GLRX1_YEAST","1","17",17,"3644.0029790439","-16.3532311841","14","-8.1213554848"
"201",1,"sp|P25443|RS2_YEAST","1","27",27,"5596.5795603820","-16.9415349257","24","-8.5510728793"
"202",1,"sp|P25491|MAS5_YEAST","1","8",8,"2047.8804735348","-19.0792211286","8","-10.8233077262"
"203",1,"sp|P25605|ILV6_YEAST","1","8",8,"986.1604098062","-19.7289643961","4","-11.4188137212"
"204",1,"sp|P25694|CDC48_YEAST","1","34",34,"6680.3690332266","-18.4031001951","30","-9.9460924850"
"205",1,"sp|P25719|CYPC_YEAST","1","11",11,"1495.5442024468","-18.3645196978","10","-9.3332172386"
"206",1,"sp|P26321|RL5_YEAST","1","20",20,"3911.0286675592","-17.6841666190","17","-9.2742069728"
"207",1,"sp|P26637|SYLC_YEAST","1","28",28,"4049.1291916637","-19.5098963544","23","-10.7139011569"
"208",1,"sp|P26783|RS5_YEAST","1","19",19,"3150.8533077144","-17.5954342111","15","-9.0542412889"
"209",1,"sp|P26784|RL16A_YEAST","1","3",3,"755.4460517896","-19.4786195918","3","-11.1990128131"
"210",1,"sp|P26785|RL16B_YEAST","1","17",17,"3038.3966666775","-17.4634420014","13","-9.0762675952"
"211",1,"sp|P26786|RS7A_YEAST","1","25",25,"2758.5650516057","-17.5433332154","11","-9.2577746830"
"212",1,"sp|P27614|CBPS_YEAST","1","7",7,"2132.3610180693","-19.5148688972","7","-11.5099207727"
"213",1,"sp|P28240|ACEA_YEAST","1","44",44,"8753.8944169094","-17.4290041432","38","-9.0209566972"
"214",1,"sp|P28241|IDH2_YEAST","1","20",20,"4688.4767028135","-17.7357533514","18","-9.5049026979"
"215",1,"sp|P28272|PYRD_YEAST","1","31",31,"6758.0539762659","-16.9754084848","22","-8.9825398236"
"216",1,"sp|P28495|CAPZA_YEAST","1","5",5,"839.5235116675","-19.7558421647","5","-10.8915117889"
"217",1,"sp|P28777|AROC_YEAST","1","9",9,"1922.7071274331","-19.0488454371","9","-10.5320145435"
"218",1,"sp|P28834|IDH1_YEAST","1","29",29,"6657.0936704059","-17.1943562373","28","-8.8318488676"
"219",1,"sp|P29311|BMH1_YEAST","1","12",12,"2343.6627734876","-18.2693265436","11","-9.7486150063"
"220",1,"sp|P29453|RL8B_YEAST","1","57",57,"2342.3581152642","-18.2094339477","13","-9.4469109752"
"221",1,"sp|P29547|EF1G1_YEAST","1","11",11,"1889.9381684593","-19.2160240996","9","-10.6743932181"
"222",1,"sp|P29952|MPI_YEAST","1","16",16,"2256.7567206023","-19.0079785429","13","-10.1917448127"
"223",1,"sp|P30624|LCF1_YEAST","1","13",13,"2368.0292195405","-19.6449198382","12","-11.0135993044"
"224",1,"sp|P30656|PSB5_YEAST","1","4",4,"603.0087130036","-20.3320517826","4","-11.3122576200"
"225",1,"sp|P31116|DHOM_YEAST","1","10",10,"2588.4950816299","-18.5531220660","9","-10.4652657257"
"226",1,"sp|P31373|CYS3_YEAST","1","43",43,"8930.1795906145","-16.9007582396","33","-8.7250083934"
"227",1,"sp|P31383|2AAA_YEAST","1","5",5,"1002.8827948686","-20.7438553802","5","-12.1360353801"
"228",1,"sp|P31412|VATC_YEAST","1","9",9,"1718.3270532005","-19.2711007991","9","-10.5921355360"
"229",1,"sp|P31539|HS104_YEAST","1","78",78,"12934.4997033934","-17.5707917488","64","-8.9738991806"
"230",1,"sp|P31787|ACBP_YEAST","1","26",26,"7160.6391148485","-15.0402507456","22","-7.1308625705"
"231",1,"sp|P32074|COPG_YEAST","1","9",9,"1753.7213973773","-20.4957985898","7","-12.2088183260"
"232",1,"sp|P32191|GPDM_YEAST","1","12",12,"1361.8900013144","-20.3338600943","11","-11.0299937427"
"233",1,"sp|P32288|GLNA_YEAST","1","28",28,"3949.7690335179","-17.9870087769","20","-9.3568040589"
"234",1,"sp|P32316|ACH1_YEAST","1","40",40,"6390.9660957922","-17.8002805646","32","-9.1862696826"
"235",1,"sp|P32324|EF2_YEAST","1","204",204,"47913.0997528690","-15.5727237852","173","-7.4303988887"
"236",1,"sp|P32337|IMB3_YEAST","1","2",2,"546.7413532916","-22.3972534435","2","-14.2361389320"
"237",1,"sp|P32377|MVD1_YEAST","1","14",14,"3834.9734601747","-18.1275356356","14","-9.9693523913"
"238",1,"sp|P32379|PSA5_YEAST","1","10",10,"924.2019553941","-19.5734833752","5","-10.8477904114"
"239",1,"sp|P32449|AROG_YEAST","1","23",23,"3719.5964172232","-18.0736309748","19","-9.4308046404"
"240",1,"sp|P32454|APE2_YEAST","1","27",27,"2875.4894769027","-19.8084058144","20","-10.7202403617"
"241",1,"sp|P32469|DPH5_YEAST","1","3",3,"864.8979721168","-19.8756124396","3","-11.7912068831"
"242",1,"sp|P32471|EF1B_YEAST","1","37",37,"7649.9226665967","-16.1884509727","31","-7.8796549101"
"243",1,"sp|P32473|ODPB_YEAST","1","8",8,"1816.0644471813","-19.0922800466","8","-10.6630505316"
